commune;department;dept_id;region;school_name
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Aliénor d'Aquitaine
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée polyvalent Nelson Mandela
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée polyvalent Nelson Mandela
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Aliénor d'Aquitaine
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Camille Guérin
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Aliénor d'Aquitaine
Poitiers;Vienne;D086;Nouvelle-Aquitaine;Lycée général et technologique Aliénor d'Aquitaine
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général et technologique Auguste Renoir
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général et technologique Auguste Renoir
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée polyvalent Turgot
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Léonard Limosin
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Léonard Limosin
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Léonard Limosin
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée polyvalent Suzanne Valadon
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée polyvalent Turgot
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée polyvalent Suzanne Valadon
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Gay Lussac
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général Léonard Limosin
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général et technologique Auguste Renoir
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée général et technologique Auguste Renoir
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée polyvalent Turgot
Limoges;Haute-Vienne;D087;Nouvelle-Aquitaine;Lycée polyvalent Turgot
Épinal;Vosges;D088;Grand Est;Lycée général Claude Gellée
Épinal;Vosges;D088;Grand Est;Lycée général Claude Gellée
Épinal;Vosges;D088;Grand Est;Lycée polyvalent Pierre-Mendès France - Lycée des métiers de la conception, de l'automatique et de l'énergie
Épinal;Vosges;D088;Grand Est;Lycée polyvalent Pierre-Mendès France - Lycée des métiers de la conception, de l'automatique et de l'énergie
Épinal;Vosges;D088;Grand Est;Lycée général Claude Gellée
Épinal;Vosges;D088;Grand Est;Lycée général Claude Gellée
Auxerre;Yonne;D089;Bourgogne-Franche-Comté;Lycée général Jacques Amyot
Auxerre;Yonne;D089;Bourgogne-Franche-Comté;Lycée général Jacques Amyot
Auxerre;Yonne;D089;Bourgogne-Franche-Comté;Lycée général Jacques Amyot
Auxerre;Yonne;D089;Bourgogne-Franche-Comté;Lycée général Jacques Amyot
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Gustave Courbet
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Raoul Follereau
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Gustave Courbet
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Gustave Courbet
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Raoul Follereau
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Raoul Follereau
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Raoul Follereau
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Raoul Follereau
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Raoul Follereau
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Gustave Courbet
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Raoul Follereau
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Raoul Follereau
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Raoul Follereau
Belfort;Territoire de Belfort;D090;Bourgogne-Franche-Comté;Lycée général et technologique Raoul Follereau
Corbeil-Essonnes;Essonne;D091;Île-de-France;Lycée polyvalent Robert Doisneau, lycée des métiers de l'industrie et des services aux entreprises
Corbeil-Essonnes;Essonne;D091;Île-de-France;Lycée polyvalent Robert Doisneau, lycée des métiers de l'industrie et des services aux entreprises
Orsay;Essonne;D091;Île-de-France;Lycée général et technologique Blaise Pascal
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Les Ulis;Essonne;D091;Île-de-France;Lycée polyvalent L'Essouriau
Corbeil-Essonnes;Essonne;D091;Île-de-France;Lycée polyvalent privé Saint Léon
Corbeil-Essonnes;Essonne;D091;Île-de-France;Lycée polyvalent Robert Doisneau, lycée des métiers de l'industrie et des services aux entreprises
Corbeil-Essonnes;Essonne;D091;Île-de-France;Lycée polyvalent Robert Doisneau, lycée des métiers de l'industrie et des services aux entreprises
Orsay;Essonne;D091;Île-de-France;Lycée général et technologique Blaise Pascal
Orsay;Essonne;D091;Île-de-France;Lycée général et technologique Blaise Pascal
Orsay;Essonne;D091;Île-de-France;Lycée général et technologique Blaise Pascal
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Corbeil-Essonnes;Essonne;D091;Île-de-France;Lycée polyvalent privé Saint Léon
Corbeil-Essonnes;Essonne;D091;Île-de-France;Lycée polyvalent Robert Doisneau, lycée des métiers de l'industrie et des services aux entreprises
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Évry-Courcouronnes;Essonne;D091;Île-de-France;Lycée général et technologique Parc des Loges
Les Ulis;Essonne;D091;Île-de-France;Lycée polyvalent L'Essouriau
Les Ulis;Essonne;D091;Île-de-France;Lycée polyvalent L'Essouriau
Corbeil-Essonnes;Essonne;D091;Île-de-France;Lycée polyvalent Robert Doisneau, lycée des métiers de l'industrie et des services aux entreprises
Orsay;Essonne;D091;Île-de-France;Lycée général et technologique Blaise Pascal
Orsay;Essonne;D091;Île-de-France;Lycée général et technologique Blaise Pascal
Orsay;Essonne;D091;Île-de-France;Lycée général et technologique Blaise Pascal
Orsay;Essonne;D091;Île-de-France;Lycée général et technologique Blaise Pascal
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Évry-Courcouronnes;Essonne;D091;Île-de-France;Lycée général et technologique Parc des Loges
Les Ulis;Essonne;D091;Île-de-France;Lycée polyvalent L'Essouriau
Orsay;Essonne;D091;Île-de-France;Lycée général et technologique Blaise Pascal
Orsay;Essonne;D091;Île-de-France;Lycée général et technologique Blaise Pascal
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Savigny-sur-Orge;Essonne;D091;Île-de-France;Lycée général et technologique Jean-Baptiste Corot
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Massy;Essonne;D091;Île-de-France;Lycée polyvalent Parc de Vilgenis, lycée des métiers du numérique, de l'industrie et des services
Évry-Courcouronnes;Essonne;D091;Île-de-France;Lycée général et technologique Parc des Loges
Évry-Courcouronnes;Essonne;D091;Île-de-France;Lycée général et technologique Parc des Loges
Évry-Courcouronnes;Essonne;D091;Île-de-France;Lycée général et technologique Parc des Loges
Évry-Courcouronnes;Essonne;D091;Île-de-France;Lycée général et technologique Parc des Loges
Évry-Courcouronnes;Essonne;D091;Île-de-France;Lycée général et technologique Parc des Loges
Évry-Courcouronnes;Essonne;D091;Île-de-France;Lycée général et technologique Parc des Loges
Corbeil-Essonnes;Essonne;D091;Île-de-France;Lycée polyvalent privé Saint Léon
Corbeil-Essonnes;Essonne;D091;Île-de-France;Lycée polyvalent privé Saint Léon
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Descartes
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Descartes
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Descartes
Boulogne-Billancourt;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Jacques Prévert
Boulogne-Billancourt;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Jacques Prévert
Clichy;Hauts-de-Seine;D092;Île-de-France;Lycée polyvalent Newton-Enrea
Clichy;Hauts-de-Seine;D092;Île-de-France;Lycée polyvalent Newton-Enrea
Nanterre;Hauts-de-Seine;D092;Île-de-France;Lycée polyvalent Joliot-Curie
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général La Folie Saint-James
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Saint-Cloud;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Alexandre Dumas
Sèvres;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Jean-Pierre Vernant
Sèvres;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Jean-Pierre Vernant
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie La Croix
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie La Croix
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie La Croix
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie La Croix
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Notre Dame de Sainte-Croix
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé La Salle Passy Buzenval
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Madeleine Danielou
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Madeleine Danielou
Clamart;Hauts-de-Seine;D092;Île-de-France;Institut d'Enseignement supérieur privé Intégrale Prépa
Boulogne-Billancourt;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Jacques Prévert
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général La Folie Saint-James
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général La Folie Saint-James
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Marie Curie
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Marie Curie
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Marie Curie
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie La Croix
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie La Croix
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Notre Dame de Sainte-Croix
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Notre Dame de Sainte-Croix
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé La Salle Passy Buzenval
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé La Salle Passy Buzenval
Clichy;Hauts-de-Seine;D092;Île-de-France;Lycée polyvalent Newton-Enrea
Clichy;Hauts-de-Seine;D092;Île-de-France;Lycée polyvalent Newton-Enrea
Nanterre;Hauts-de-Seine;D092;Île-de-France;Lycée polyvalent Joliot-Curie
Nanterre;Hauts-de-Seine;D092;Île-de-France;Lycée polyvalent Joliot-Curie
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Saint-Cloud;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Alexandre Dumas
Saint-Cloud;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Alexandre Dumas
Sèvres;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Jean-Pierre Vernant
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie La Croix
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Madeleine Danielou
Clamart;Hauts-de-Seine;D092;Île-de-France;Institut d'Enseignement supérieur privé Intégrale Prépa
Clamart;Hauts-de-Seine;D092;Île-de-France;Institut d'Enseignement supérieur privé Intégrale Prépa
Clamart;Hauts-de-Seine;D092;Île-de-France;Institut d'Enseignement supérieur privé Intégrale Prépa
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Descartes
Clichy;Hauts-de-Seine;D092;Île-de-France;Lycée polyvalent Newton-Enrea
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Marie Curie
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Marie Curie
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Richelieu
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Richelieu
Sèvres;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Jean-Pierre Vernant
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie La Croix
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Madeleine Danielou
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Madeleine Danielou
Boulogne-Billancourt;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Jacques Prévert
Clichy;Hauts-de-Seine;D092;Île-de-France;Lycée polyvalent Newton-Enrea
Nanterre;Hauts-de-Seine;D092;Île-de-France;Lycée polyvalent Joliot-Curie
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Louis Pasteur
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général La Folie Saint-James
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Lakanal
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Marie Curie
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Marie Curie
Sceaux;Hauts-de-Seine;D092;Île-de-France;Lycée d'enseignement général Marie Curie
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Vanves;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Michelet
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Richelieu
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Richelieu
Saint-Cloud;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique Alexandre Dumas
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie La Croix
Antony;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Sainte Marie La Croix
Neuilly-sur-Seine;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Notre Dame de Sainte-Croix
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé La Salle Passy Buzenval
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Madeleine Danielou
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Madeleine Danielou
Rueil-Malmaison;Hauts-de-Seine;D092;Île-de-France;Lycée général et technologique privé Madeleine Danielou
Aubervilliers;Seine-Saint-Denis;D093;Île-de-France;Lycée général et Technologique Le Corbusier
Aubervilliers;Seine-Saint-Denis;D093;Île-de-France;Lycée général et Technologique Le Corbusier
Aubervilliers;Seine-Saint-Denis;D093;Île-de-France;Lycée général et Technologique Le Corbusier
Aubervilliers;Seine-Saint-Denis;D093;Île-de-France;Lycée général et Technologique Le Corbusier
Montreuil;Seine-Saint-Denis;D093;Île-de-France;Lycée enseignement général et technologique Jean Jaurès
Saint-Denis;Seine-Saint-Denis;D093;Île-de-France;Lycée enseignement général et technologique Paul Eluard
Saint-Denis;Seine-Saint-Denis;D093;Île-de-France;Lycée enseignement général et technologique Paul Eluard
